Point List,,,,,,,
Location:,Cornell University / Biotech Server / Biotech / Biotech 1st Floor,,,,,,
cols_too_big();,,,,,,,
report_progress_step(),,,,,,,
Location,Control Program,Name,Type,Object ID,Device ID,Object Name,Path
/Cornell University/Biotech Server/Biotech/Biotech 1st Floor/First Floor Fume Hood Lab Spaces,,,,,,,
,,HOOD FLOW,BAI,AI:3,DEV:48705,hoodvalve_flow_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/hoodvalve_flow
,,HOOD SASH POS,BAI,AI:4,DEV:48705,hood_sash_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/hood_sash
,,SUPPLY FLOW,BAI,AI:5,DEV:48705,supplyvalve_flow_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/supplyvalve_flow
,,VAV RHT STEMP,BAI,AI:6,DEV:48705,dat_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/dat
,,OCC SENSOR,BBI,BI:1,DEV:48705,occ_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/occ
,,GEX VALVE CMD,BAO,AO:1,DEV:48705,m012_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/m012
,,HOOD CUTBACK CMD,BAO,AO:2,DEV:48705,hood_cutback_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/hood_cutback
,,RHT RAD VLV CMD,BAO,AO:3,DEV:48705,hw_valve_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/hw_valve
,,SUPPLY VALVE CMD,BAO,AO:4,DEV:48705,m011_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/m011
,,Clg Setpt,BAV,AV:8,DEV:48705,clg_setpt_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/clg_setpt
,,GEX VALVE SETPT,BAV,AV:2,DEV:48705,gexvalve_setpt_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/gexvalve_setpt
,,Hood Count,BAV,AV:6,DEV:48705,hood_count_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/hood_count
,,Hood Open,BAV,AV:27,DEV:48705,hoods_open_av_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/hoods_open_av
,,Htg Setpt,BAV,AV:9,DEV:48705,htg_setpt_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/htg_setpt
,,Lab_Setback,BAV,AV:11,DEV:48705,lab_setback_av_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/lab_setback_av
,,LabSchedule,BAV,AV:12,DEV:48705,lab_schedule_av_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/lab_schedule_av
,,Lab Schedule Count,BAV,AV:13,DEV:48705,lab_schedule_count_av_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/lab_schedule_count_av
,,Lab Setback Count,BAV,AV:14,DEV:48705,lab_setback_count_av_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/lab_setback_count_av
,,NITE_SETBACK,BAV,AV:3,DEV:48705,nite_setback_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/nite_setback
,,Occ Exhaust Max Setpt,BAV,AV:19,DEV:48705,m186_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/m186
,,Occ Max EAirflow Setpoint,BAV,AV:20,DEV:48705,occ_max_eflow_stpt_av_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/occ_max_eflow_stpt_av
,,Occ Max SAirflow Setpoint,BAV,AV:21,DEV:48705,occ_max_sflow_stpt_av_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/occ_max_sflow_stpt_av
,,Occ Min EAirflow Setpoint,BAV,AV:22,DEV:48705,occ_min_eflow_stpt_av_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/occ_min_eflow_stpt_av
,,Occ Min SAirflow Setpoint,BAV,AV:23,DEV:48705,occ_min_sflow_stpt_av_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/occ_min_sflow_stpt_av
,,Occupied Supply Min Setpt,BAV,AV:24,DEV:48705,m187_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/m187
,,Occ Value for TOT,BAV,AV:4,DEV:48705,occ_value_1,#biotech/biotech_1st_floor/first_floor_fume_hood_lab_spaces/lab_147b_control/occ_value
